col,x,amplitude,phase
11701, -229.510, 4777.591, -45.016
11702, -225.751, 4737.551, -45.008
11703, -225.171, 4731.343, -45.007
11704, -222.209, 4699.519, -45.000
11705, -216.467, 4637.252, -44.984
11706, -219.837, 4673.890, -44.994
11707, -226.358, 4744.040, -45.010
11708, -227.394, 4755.091, -45.012
11709, -232.762, 4811.970, -45.022
11710, -245.134, 4940.626, -45.040
11711, -263.765, 5128.245, -45.053
11712, -283.045, 5315.196, -45.056
11713, -300.900, 5482.338, -45.054
11714, -310.135, 5566.699, -45.051
11715, -306.117, 5530.169, -45.052
11716, -314.892, 5609.629, -45.049
11717, -328.686, 5732.161, -45.044
11718, -320.542, 5660.157, -45.047
11719, -298.604, 5461.147, -45.054
11720, -277.544, 5262.563, -45.056
11721, -272.204, 5210.933, -45.056
11722, -270.738, 5196.672, -45.055
11723, -264.237, 5132.905, -45.053
11724, -266.800, 5158.144, -45.054
11725, -273.746, 5225.895, -45.056
11726, -281.440, 5299.889, -45.056
11727, -285.743, 5340.801, -45.056
11728, -281.350, 5299.035, -45.056
11729, -275.627, 5244.092, -45.056
11730, -273.360, 5222.158, -45.056
11731, -275.955, 5247.257, -45.056
11732, -282.942, 5314.216, -45.056
11733, -288.218, 5364.188, -45.056
11734, -295.803, 5435.177, -45.055
11735, -304.009, 5510.895, -45.053
11736, -308.143, 5548.616, -45.052
11737, -307.270, 5540.678, -45.052
11738, -296.886, 5445.238, -45.055
11739, -305.988, 5528.992, -45.052
11740, -327.139, 5718.563, -45.045
11741, -328.438, 5729.982, -45.044
11742, -330.794, 5750.645, -45.043
11743, -318.162, 5638.937, -45.048
11744, -289.014, 5371.680, -45.056
11745, -273.125, 5219.880, -45.056
11746, -254.189, 5032.704, -45.048
11747, -225.469, 4734.535, -45.008
11748, -202.706, 4484.795, -44.935
11749, -198.421, 4436.380, -44.916
11750, -207.592, 4539.450, -44.955
11751, -221.203, 4688.667, -44.997
11752, -228.374, 4765.523, -45.014
11753, -223.459, 4712.975, -45.003
11754, -207.054, 4533.464, -44.953
11755, -221.866, 4695.825, -44.999
11756, -264.418, 5134.695, -45.053
11757, -247.548, 4965.344, -45.042
11758, -205.006, 4510.595, -44.945
11759, -177.284, 4190.846, -44.787
11760, -157.620, 3952.283, -44.605
11761, -159.044, 3969.877, -44.620
11762, -145.647, 3802.295, -44.461
11763, -115.593, 3410.686, -44.007
11764, -87.109, 3018.537, -43.694
11765, -70.098, 2767.950, -43.961
11766, -69.219, 2754.390, -43.995
11767, -67.014, 2720.017, -44.095
11768, -66.831, 2717.134, -44.104
11769, -70.699, 2777.183, -43.938
11770, -77.558, 2880.224, -43.763
11771, -83.906, 2972.688, -43.700
11772, -82.840, 2957.320, -43.705
11773, -85.770, 2999.426, -43.694
11774, -92.089, 3088.945, -43.710
11775, -97.255, 3161.015, -43.753
11776, -104.744, 3264.042, -43.844
11777, -103.940, 3253.062, -43.833
11778, -98.432, 3177.311, -43.765
11779, -100.751, 3209.309, -43.792
11780, -103.608, 3248.527, -43.828
11781, -105.487, 3274.186, -43.854
11782, -108.565, 3316.030, -43.899
11783, -108.866, 3320.102, -43.903
11784, -106.075, 3282.192, -43.862
11785, -101.830, 3224.146, -43.805
11786, -96.112, 3145.153, -43.742
11787, -86.689, 3012.547, -43.694
11788, -79.804, 2913.211, -43.732
11789, -76.594, 2865.964, -43.780
11790, -69.516, 2758.993, -43.983
11791, -63.929, 2670.899, -44.269
11792, -62.039, 2640.143, -44.398
11793, -59.418, 2596.526, -44.610
11794, -56.672, 2549.430, -44.877
11795, -51.624, 2458.182, -45.513
11796, -46.008, 2347.271, -46.502
11797, -41.287, 2243.411, -47.630
11798, -33.761, 2048.320, -50.183
11799, -28.182, 1869.455, -52.873
11800, -26.285, 1799.630, -53.981
11801, -21.980, 1619.797, -56.924
11802, -20.527, 1551.376, -58.063
11803, -23.575, 1690.172, -55.761
11804, -22.087, 1624.666, -56.843
11805, -21.152, 1581.318, -57.564
11806, -22.808, 1656.927, -56.309
11807, -21.009, 1574.542, -57.677
11808, -20.812, 1565.137, -57.834
11809, -21.831, 1612.983, -57.037
11810, -22.057, 1623.284, -56.866
11811, -23.788, 1699.239, -55.612
11812, -25.124, 1754.233, -54.714
11813, -24.222, 1717.417, -55.314
11814, -20.953, 1571.891, -57.721
11815, -19.051, 1477.426, -59.301
11816, -19.023, 1475.972, -59.326
11817, -17.920, 1417.462, -60.308
11818, -15.754, 1294.156, -62.376
11819, -13.067, 1124.611, -65.199
11820, -11.044, 984.132, -67.502
11821, -10.947, 977.069, -67.616
11822, -11.198, 995.203, -67.322
11823, -9.822, 893.676, -68.958
11824, -8.690, 806.181, -70.339
11825, -8.152, 763.303, -71.004
11826, -7.326, 695.940, -72.028
11827, -7.854, 739.229, -71.373
11828, -7.783, 733.386, -71.462
11829, -5.590, 548.191, -74.159
11830, -3.853, 392.420, -76.125
11831, -2.829, 296.685, -77.078
11832, -0.871, 101.825, -76.467
11833, 2.771, 291.124, 77.124
11834, 6.210, 601.934, 73.406
11835, 9.181, 844.563, 69.737
11836, 11.209, 995.962, 67.310
11837, 10.545, 947.682, 68.091
11838, 12.586, 1092.216, 65.734
11839, 15.195, 1260.439, 62.940
11840, 15.487, 1278.132, 62.644
11841, 15.283, 1265.780, 62.850
11842, 10.575, 949.858, 68.056
11843, 5.989, 582.874, 73.677
11844, 1.483, 165.027, 77.585
11845, -5.664, 554.643, -74.070
11846, -8.374, 781.032, -70.730
11847, -7.512, 711.228, -71.798
11848, -5.900, 575.185, -73.785
11849, -0.823, 96.741, -76.250
11850, 6.350, 613.861, 73.235
11851, 12.184, 1064.697, 66.186
11852, 16.745, 1351.990, 61.406
11853, 20.010, 1525.995, 58.488
11854, 22.464, 1641.655, 56.561
11855, 27.481, 1844.251, 53.270
11856, 35.689, 2102.573, 49.425
11857, 41.404, 2246.125, 47.598
11858, 42.298, 2266.644, 47.362
11859, 42.220, 2264.867, 47.382
11860, 40.506, 2225.040, 47.848
11861, 38.886, 2185.735, 48.331
11862, 38.707, 2181.276, 48.388
11863, 36.357, 2120.623, 49.180
11864, 33.294, 2034.655, 50.379
11865, 27.787, 1855.316, 53.096
11866, 22.173, 1628.583, 56.778
11867, 23.105, 1669.920, 56.094
11868, 23.554, 1689.273, 55.776
11869, 19.788, 1514.944, 58.673
11870, 14.714, 1230.809, 63.435
11871, 5.405, 532.037, 74.379
11872, -2.872, 300.809, -77.043
11873, -6.399, 618.095, -73.175
11874, -9.400, 861.466, -69.470
11875, -13.999, 1185.578, -64.188
11876, -28.890, 1894.231, -52.487
11877, -41.676, 2252.416, -47.525
11878, -36.967, 2136.771, -48.964
11879, -34.578, 2071.730, -49.852
11880, -38.378, 2173.031, -48.492
11881, -34.175, 2060.284, -50.013
11882, -21.239, 1585.438, -57.495
11883, -7.176, 683.433, -72.215
11884, 1.678, 184.639, 77.634
11885, 9.805, 892.372, 68.979
11886, 19.992, 1525.126, 58.502
11887, 29.491, 1914.736, 52.169
11888, 36.882, 2134.526, 48.994
11889, 42.665, 2274.921, 47.268
11890, 46.995, 2367.638, 46.303
11891, 49.642, 2420.341, 45.824
11892, 52.873, 2481.402, 45.336
11893, 56.461, 2545.731, 44.899
11894, 59.705, 2601.355, 44.585
11895, 63.628, 2666.032, 44.289
11896, 68.604, 2744.859, 44.021
11897, 74.855, 2840.074, 43.817
11898, 81.406, 2936.547, 43.715
11899, 86.651, 3012.008, 43.694
11900, 89.780, 3056.426, 43.699
11901, 91.486, 3080.467, 43.707
11902, 92.586, 3095.920, 43.714
11903, 94.035, 3116.203, 43.724
11904, 95.537, 3137.150, 43.736
11905, 96.340, 3148.313, 43.744
11906, 96.696, 3153.260, 43.747
11907, 95.696, 3139.358, 43.738
11908, 94.741, 3126.047, 43.730
11909, 94.734, 3125.962, 43.729
11910, 94.283, 3119.657, 43.726
11911, 93.881, 3114.048, 43.723
11912, 93.523, 3109.040, 43.720
11913, 93.280, 3105.638, 43.718
11914, 92.911, 3100.471, 43.716
11915, 91.789, 3084.722, 43.709
11916, 90.564, 3067.481, 43.702
11917, 88.800, 3042.560, 43.696
11918, 86.748, 3013.394, 43.694
11919, 85.907, 3001.393, 43.694
11920, 86.356, 3007.804, 43.694
11921, 86.686, 3012.515, 43.694
11922, 86.499, 3009.836, 43.694
11923, 85.880, 3001.000, 43.694
11924, 83.345, 2964.615, 43.702
11925, 79.587, 2910.044, 43.734
11926, 76.281, 2861.322, 43.786
11927, 74.064, 2828.217, 43.836
11928, 73.015, 2812.408, 43.864
11929, 72.465, 2804.093, 43.880
11930, 72.432, 2803.593, 43.881
11931, 71.730, 2792.919, 43.903
11932, 70.799, 2778.717, 43.935
11933, 71.497, 2789.383, 43.911
11934, 72.376, 2802.747, 43.883
11935, 72.426, 2803.492, 43.881
11936, 72.701, 2807.659, 43.873
11937, 72.412, 2803.288, 43.882
11938, 70.305, 2771.143, 43.953
11939, 68.104, 2737.085, 44.043
11940, 66.019, 2704.302, 44.147
11941, 60.682, 2617.707, 44.503
11942, 55.098, 2521.685, 45.053
11943, 54.859, 2517.420, 45.082
11944, 56.161, 2540.478, 44.932
11945, 55.899, 2535.876, 44.961
11946, 54.435, 2509.819, 45.133
11947, 51.122, 2448.726, 45.588
11948, 46.429, 2356.002, 46.416
11949, 41.639, 2251.567, 47.535
11950, 39.374, 2197.767, 48.181
11951, 33.888, 2052.022, 50.130
11952, 22.509, 1643.680, 56.528
11953, 13.874, 1177.532, 64.322
11954, 5.441, 535.143, 74.337
11955, -2.558, 270.836, -77.281
11956, -6.593, 634.566, -72.936
11957, -13.335, 1142.428, -64.904
11958, -19.322, 1491.325, -59.068
11959, -25.178, 1756.368, -54.680
11960, -36.755, 2131.186, -49.039
11961, -43.775, 2299.565, -46.997
11962, -49.326, 2414.191, -45.878
11963, -61.912, 2638.052, -44.408
11964, -70.777, 2778.377, -43.936
11965, -80.139, 2918.103, -43.728
11966, -88.536, 3038.815, -43.696
11967, -91.437, 3079.773, -43.707
11968, -101.987, 3226.304, -43.807
11969, -112.797, 3373.167, -43.963
11970, -118.365, 3447.689, -44.052
11971, -125.127, 3537.209, -44.160
11972, -132.505, 3633.664, -44.274
11973, -131.338, 3618.491, -44.257
11974, -116.764, 3426.333, -44.026
11975, -94.144, 3117.720, -43.725
11976, -65.925, 2702.822, -44.152
11977, -50.325, 2433.528, -45.713
11978, -50.831, 2443.199, -45.633
11979, -49.391, 2415.452, -45.867
11980, -50.762, 2441.875, -45.644
11981, -60.269, 2610.823, -44.537
11982, -70.301, 2771.072, -43.953
11983, -70.787, 2778.525, -43.935
11984, -58.530, 2581.471, -44.690
11985, -49.087, 2409.504, -45.919
11986, -49.798, 2423.361, -45.799
11987, -48.529, 2398.495, -46.017
11988, -45.686, 2340.520, -46.570
11989, -49.542, 2418.403, -45.841
11990, -57.642, 2566.244, -44.777
11991, -62.385, 2645.819, -44.373
11992, -60.689, 2617.823, -44.502
11993, -58.055, 2573.344, -44.736
11994, -55.302, 2525.315, -45.029
11995, -51.609, 2457.904, -45.516
11996, -46.280, 2352.924, -46.446
11997, -35.935, 2109.281, -49.333
11998, -27.018, 1827.236, -53.540
11999, -22.983, 1664.587, -56.182
12000, -22.040, 1622.530, -56.878
12001, -21.951, 1618.461, -56.946
12002, -21.335, 1589.962, -57.420
12003, -21.367, 1591.428, -57.395
12004, -19.137, 1481.865, -59.227
12005, -17.983, 1420.843, -60.251
12006, -18.186, 1431.835, -60.066
12007, -16.903, 1360.997, -61.255
12008, -14.843, 1238.817, -63.301
12009, -10.709, 959.716, -67.897
12010, -9.063, 835.361, -69.882
12011, -7.674, 724.541, -71.597
12012, -4.760, 474.760, -75.133
12013, -2.268, 242.771, -77.463
12014, 3.836, 390.870, 76.142
12015, 9.807, 892.526, 68.976
12016, 14.813, 1236.916, 63.333
12017, 18.432, 1444.966, 59.846
12018, 20.471, 1548.650, 58.109
12019, 23.982, 1707.402, 55.478
12020, 22.146, 1627.317, 56.799
12021, 17.953, 1419.224, 60.278
12022, 15.818, 1297.950, 62.312
12023, 13.631, 1161.779, 64.583
12024, 11.895, 1044.629, 66.515
12025, 8.685, 805.737, 70.346
12026, 7.433, 704.703, 71.897
12027, 8.612, 799.945, 70.436
12028, 10.914, 974.700, 67.655
12029, 9.638, 879.670, 69.181
12030, 4.868, 484.415, 75.009
12031, 3.453, 355.337, 76.525
12032, 1.392, 155.787, 77.531
12033, 2.966, 309.692, 76.966
12034, 7.183, 684.026, 72.207
12035, 12.482, 1085.120, 65.851
12036, 20.863, 1567.568, 57.793
12037, 18.341, 1440.102, 59.928
12038, 12.000, 1051.937, 66.396
12039, 9.347, 857.418, 69.534
12040, -0.515, 63.814, -73.666
12041, -8.746, 810.570, -70.271
12042, -8.042, 754.389, -71.141
12043, -10.897, 973.454, -67.675
12044, -15.489, 1278.274, -62.641
12045, -20.950, 1571.741, -57.723
12046, -30.174, 1937.510, -51.821
12047, -28.906, 1894.769, -52.478
12048, -24.805, 1741.360, -54.923
12049, -26.361, 1802.537, -53.935
12050, -30.633, 1952.479, -51.593
12051, -37.157, 2141.740, -48.899
12052, -44.695, 2319.495, -46.785
12053, -59.099, 2591.128, -44.638
12054, -70.407, 2772.701, -43.949
12055, -73.025, 2812.558, -43.864
12056, -79.001, 2901.465, -43.742
12057, -92.080, 3088.817, -43.710
12058, -106.087, 3282.357, -43.862
12059, -116.100, 3417.456, -44.015
12060, -122.964, 3508.684, -44.125
12061, -126.972, 3561.441, -44.189
12062, -127.958, 3574.370, -44.204
12063, -127.582, 3569.438, -44.199
12064, -123.809, 3519.842, -44.139
12065, -120.944, 3481.955, -44.093
12066, -123.276, 3512.809, -44.130
12067, -121.518, 3489.567, -44.102
12068, -116.342, 3420.702, -44.019
12069, -118.858, 3454.247, -44.060
12070, -132.054, 3627.805, -44.268
12071, -138.189, 3707.103, -44.358
12072, -131.117, 3615.615, -44.253
12073, -132.695, 3636.131, -44.277
12074, -135.845, 3676.912, -44.324
12075, -131.915, 3625.996, -44.266
12076, -129.495, 3594.463, -44.228
12077, -129.141, 3589.845, -44.223
12078, -139.453, 3723.324, -44.376
12079, -151.251, 3872.935, -44.532
12080, -155.204, 3922.303, -44.578
12081, -158.920, 3968.353, -44.619
12082, -157.869, 3955.358, -44.608
12083, -152.972, 3894.467, -44.552
12084, -150.948, 3869.136, -44.528
12085, -151.692, 3878.464, -44.537
12086, -150.897, 3868.487, -44.527
12087, -149.670, 3853.079, -44.512
12088, -148.946, 3843.976, -44.503
12089, -147.762, 3829.042, -44.488
12090, -148.203, 3834.604, -44.494
12091, -145.781, 3803.988, -44.463
12092, -144.118, 3782.880, -44.441
12093, -144.336, 3785.658, -44.444
12094, -141.736, 3752.545, -44.408
12095, -146.189, 3809.152, -44.468
12096, -152.370, 3886.940, -44.545
12097, -152.265, 3885.637, -44.544
12098, -154.515, 3913.717, -44.570
12099, -155.973, 3931.853, -44.587
12100, -154.848, 3917.869, -44.574
12101, -150.714, 3866.200, -44.525
12102, -140.583, 3737.801, -44.392
12103, -133.916, 3651.966, -44.296
12104, -129.993, 3600.960, -44.236
12105, -122.138, 3497.767, -44.112
12106, -115.894, 3414.711, -44.012
12107, -111.682, 3358.150, -43.946
12108, -109.251, 3325.320, -43.909
12109, -110.116, 3337.023, -43.922
12110, -109.171, 3324.231, -43.908
12111, -105.376, 3272.669, -43.852
12112, -102.006, 3226.561, -43.807
12113, -96.552, 3151.262, -43.746
12114, -88.843, 3043.160, -43.696
12115, -85.760, 2999.281, -43.694
12116, -88.116, 3032.847, -43.695
12117, -90.805, 3070.880, -43.704
12118, -89.042, 3045.979, -43.697
12119, -86.338, 3007.538, -43.694
12120, -86.359, 3007.839, -43.694
12121, -83.739, 2970.286, -43.700
12122, -81.497, 2937.877, -43.715
12123, -82.233, 2948.546, -43.709
12124, -82.953, 2958.949, -43.704
12125, -80.338, 2921.005, -43.726
12126, -72.927, 2811.080, -43.867
12127, -69.847, 2764.087, -43.970
12128, -70.478, 2773.799, -43.946
12129, -67.377, 2725.715, -44.077
12130, -63.269, 2660.217, -44.312
12131, -59.088, 2590.947, -44.639
12132, -54.501, 2510.992, -45.125
12133, -50.702, 2440.736, -45.653
12134, -51.772, 2460.966, -45.492
12135, -57.830, 2569.484, -44.758
12136, -59.879, 2604.290, -44.570
12137, -58.969, 2588.932, -44.650
12138, -59.200, 2592.843, -44.629
12139, -56.698, 2549.877, -44.874
12140, -53.327, 2489.732, -45.275
12141, -51.849, 2462.402, -45.480
12142, -51.646, 2458.598, -45.510
12143, -49.689, 2421.261, -45.817
12144, -45.079, 2327.705, -46.700
12145, -45.168, 2329.591, -46.681
12146, -47.464, 2377.162, -46.213
12147, -49.389, 2415.410, -45.867
12148, -53.853, 2499.296, -45.207
12149, -57.716, 2567.521, -44.769
12150, -62.487, 2647.493, -44.366
12151, -70.843, 2779.380, -43.933
12152, -80.946, 2929.871, -43.720
12153, -85.548, 2996.250, -43.695
12154, -85.953, 3002.040, -43.694
12155, -87.615, 3025.735, -43.694
12156, -89.476, 3052.119, -43.698
12157, -91.113, 3075.220, -43.705
12158, -91.542, 3081.251, -43.707
12159, -94.756, 3126.264, -43.730
12160, -98.040, 3171.900, -43.761
12161, -98.870, 3183.376, -43.770
12162, -98.177, 3173.796, -43.762
12163, -96.046, 3144.224, -43.741
12164, -99.915, 3197.804, -43.782
12165, -105.680, 3276.822, -43.857
12166, -109.418, 3327.576, -43.911
12167, -114.439, 3395.216, -43.989
12168, -119.822, 3467.063, -44.075
12169, -126.146, 3550.605, -44.176
12170, -131.302, 3618.021, -44.256
12171, -133.369, 3644.869, -44.288
12172, -134.581, 3660.577, -44.306
12173, -136.896, 3690.466, -44.340
12174, -137.493, 3698.150, -44.348
12175, -135.480, 3672.198, -44.319
12176, -136.675, 3687.618, -44.336
12177, -143.677, 3777.272, -44.435
12178, -151.962, 3881.835, -44.540
12179, -156.358, 3936.639, -44.591
12180, -157.818, 3954.723, -44.607
12181, -157.848, 3955.100, -44.608
12182, -157.195, 3947.010, -44.600
12183, -157.777, 3954.222, -44.607
12184, -159.159, 3971.305, -44.622
12185, -159.322, 3973.316, -44.623
12186, -157.615, 3952.223, -44.605
12187, -156.562, 3939.165, -44.593
12188, -156.040, 3932.690, -44.588
12189, -155.433, 3925.141, -44.581
12190, -156.939, 3943.843, -44.598
12191, -158.609, 3964.516, -44.616
12192, -158.715, 3965.823, -44.617
12193, -160.569, 3988.673, -44.637
12194, -163.767, 4027.896, -44.669
12195, -164.686, 4039.126, -44.678
12196, -163.340, 4022.680, -44.665
12197, -158.690, 3965.510, -44.617
12198, -152.439, 3887.806, -44.546
12199, -144.709, 3790.394, -44.448
12200, -134.302, 3656.960, -44.301
12201, -126.004, 3548.736, -44.174
12202, -115.764, 3412.969, -44.010
12203, -106.422, 3286.928, -43.867
12204, -105.146, 3269.539, -43.849
12205, -101.527, 3219.989, -43.801
12206, -93.844, 3113.527, -43.722
12207, -87.025, 3017.332, -43.694
12208, -82.887, 2958.000, -43.705
12209, -81.519, 2938.192, -43.714
12210, -77.735, 2882.832, -43.760
12211, -75.597, 2851.148, -43.800
12212, -76.878, 2870.176, -43.775
12213, -78.569, 2895.122, -43.747
12214, -82.714, 2955.504, -43.706
12215, -88.343, 3036.081, -43.695
12216, -93.427, 3107.698, -43.719
12217, -99.177, 3187.616, -43.773
12218, -105.349, 3272.304, -43.852
12219, -108.527, 3315.514, -43.898
12220, -111.481, 3355.450, -43.943
12221, -116.832, 3427.244, -44.027
12222, -120.303, 3473.458, -44.083
12223, -119.832, 3467.199, -44.075
12224, -118.143, 3444.729, -44.048
12225, -118.405, 3448.225, -44.052
12226, -120.991, 3482.582, -44.094
12227, -123.635, 3517.550, -44.136
12228, -122.776, 3506.198, -44.122
12229, -121.360, 3487.471, -44.100
12230, -117.745, 3439.430, -44.042
12231, -111.492, 3355.594, -43.943
12232, -110.105, 3336.872, -43.922
12233, -107.731, 3304.714, -43.886
12234, -103.941, 3253.072, -43.833
12235, -102.016, 3226.708, -43.807
12236, -102.131, 3228.286, -43.809
12237, -108.674, 3317.509, -43.900
12238, -114.094, 3390.595, -43.984
12239, -116.685, 3425.275, -44.025
12240, -122.843, 3507.089, -44.123
12241, -126.252, 3551.991, -44.178
12242, -125.117, 3537.075, -44.160
12243, -130.077, 3602.065, -44.237
12244, -132.812, 3637.645, -44.279
12245, -130.013, 3601.230, -44.236
12246, -130.616, 3609.090, -44.246
12247, -128.230, 3577.922, -44.209
12248, -127.697, 3570.950, -44.200
12249, -131.147, 3616.010, -44.254
12250, -130.180, 3603.397, -44.239
12251, -124.025, 3522.688, -44.142
12252, -118.347, 3447.451, -44.051
12253, -118.642, 3451.369, -44.056
12254, -118.439, 3448.679, -44.053
12255, -118.710, 3452.276, -44.057
12256, -122.140, 3497.789, -44.112
12257, -123.257, 3512.560, -44.130
12258, -125.604, 3543.482, -44.167
12259, -127.969, 3574.513, -44.205
12260, -127.353, 3566.445, -44.195
12261, -129.331, 3592.317, -44.226
12262, -129.884, 3599.535, -44.234
12263, -127.461, 3567.858, -44.197
12264, -126.717, 3558.095, -44.185
12265, -124.135, 3524.134, -44.144
12266, -128.211, 3577.677, -44.208
12267, -133.586, 3647.691, -44.291
12268, -120.828, 3480.419, -44.091
12269, -107.523, 3301.887, -43.883
12270, -103.336, 3244.803, -43.825
12271, -92.539, 3095.258, -43.713
12272, -77.586, 2880.638, -43.763
12273, -65.959, 2703.351, -44.150
12274, -59.437, 2596.853, -44.608
12275, -48.546, 2398.830, -46.014
12276, -38.746, 2182.254, -48.375
12277, -39.892, 2210.347, -48.026
12278, -39.221, 2193.996, -48.228
12279, -40.520, 2225.392, -47.844
12280, -45.297, 2332.338, -46.653
12281, -45.609, 2338.911, -46.586
12282, -45.825, 2343.439, -46.540
